date,volume_usd,revenue_observed_usd,revenue_estimated_usd,revenue_blended_usd,revenue_100_usd,revenue_50_usd
2024-06-25,754216799.0,,201405.99183625716,201405.99183625716,201405.99183625716,100702.99591812858
2024-06-26,831156006.0,,221951.8313315799,221951.8313315799,221951.8313315799,110975.91566578994
2024-06-27,737234552.0,,196871.05399719253,196871.05399719253,196871.05399719253,98435.52699859627
2024-06-28,884727640.0,,236257.5960591287,236257.5960591287,236257.5960591287,118128.79802956435
2024-06-29,285611393.0,,76269.64284429845,76269.64284429845,76269.64284429845,38134.82142214922
2024-06-30,677277449.0,,180860.1141542262,180860.1141542262,180860.1141542262,90430.0570771131
2024-07-01,796113638.0,,212594.1202693378,212594.1202693378,212594.1202693378,106297.0601346689
2024-07-02,713475865.0,,190526.53617909737,190526.53617909737,190526.53617909737,95263.26808954868
2024-07-03,1163983056.0,,310829.93932925863,310829.93932925863,310829.93932925863,155414.96966462932
2024-07-04,1581322566.0,,422276.2476791308,422276.2476791308,422276.2476791308,211138.1238395654
2024-07-05,2132301720.0,,569409.675547093,569409.675547093,569409.675547093,284704.8377735465
2024-07-06,668945955.0,,178635.2726832159,178635.2726832159,178635.2726832159,89317.63634160795
2024-07-07,608061983.0,,162376.82181888967,162376.82181888967,162376.82181888967,81188.41090944484
2024-07-08,1513201307.0,,404085.15229088085,404085.15229088085,404085.15229088085,202042.57614544043
2024-07-09,1089389489.0,,290910.47934618907,290910.47934618907,290910.47934618907,145455.23967309453
2024-07-10,1185283204.0,,316517.92909544666,316517.92909544666,316517.92909544666,158258.96454772333
2024-07-11,1005904985.0,,268616.78427950316,268616.78427950316,268616.78427950316,134308.39213975158
2024-07-12,887900763.0,,237104.946563494,237104.946563494,237104.946563494,118552.473281747
2024-07-13,512905172.0,,136966.1548530505,136966.1548530505,136966.1548530505,68483.07742652525
2024-07-14,591024737.0,,157827.1970513985,157827.1970513985,157827.1970513985,78913.59852569926
2024-07-15,1242944542.0,,331915.80804204865,331915.80804204865,331915.80804204865,165957.90402102433
2024-07-16,1431672709.0,,382313.76220121316,382313.76220121316,382313.76220121316,191156.88110060658
2024-07-17,1287758269.0,,343882.8620062156,343882.8620062156,343882.8620062156,171941.4310031078
2024-07-18,1142129840.0,,304994.25832993904,304994.25832993904,304994.25832993904,152497.12916496952
2024-07-19,1164102222.0,,310861.761408076,310861.761408076,310861.761408076,155430.880704038
2024-07-20,476042091.0,,127122.24074136645,127122.24074136645,127122.24074136645,63561.120370683224
2024-07-21,995190091.0,,265755.4798689521,265755.4798689521,265755.4798689521,132877.73993447606
2024-07-22,1032009015.0,,275587.602298996,275587.602298996,275587.602298996,137793.801149498
2024-07-23,1669086927.0,,445712.83540631604,445712.83540631604,445712.83540631604,222856.41770315802
2024-07-24,1063308103.0,,283945.70817858976,283945.70817858976,283945.70817858976,141972.85408929488
2024-07-25,1533661394.0,,409548.8122368735,409548.8122368735,409548.8122368735,204774.40611843675
2024-07-26,857705973.0,,229041.73233079497,229041.73233079497,229041.73233079497,114520.86616539749
2024-07-27,1053837795.0,,281416.7579108898,281416.7579108898,281416.7579108898,140708.3789554449
2024-07-28,467754578.0,,124909.14395297089,124909.14395297089,124909.14395297089,62454.571976485444
2024-07-29,1169104361.0,,312197.5321943189,312197.5321943189,312197.5321943189,156098.76609715945
2024-07-30,996152858.0,,266012.577089273,266012.577089273,266012.577089273,133006.2885446365
2024-07-31,1034067202.0,,276137.2203858234,276137.2203858234,276137.2203858234,138068.6101929117
2024-08-01,1215622066.0,,324619.6163031501,324619.6163031501,324619.6163031501,162309.80815157504
2024-08-02,1376035552.0,,367456.4203820016,367456.4203820016,367456.4203820016,183728.2101910008
2024-08-03,937998541.0,,250483.05307114637,250483.05307114637,250483.05307114637,125241.52653557318
2024-08-04,1179337502.0,,314930.1893234599,314930.1893234599,314930.1893234599,157465.09466172996
2024-08-05,4285333957.0,,1144355.2266450878,1144355.2266450878,1144355.2266450878,572177.6133225439
2024-08-06,1238203378.0,,330649.72799829405,330649.72799829405,330649.72799829405,165324.86399914703
2024-08-07,1450793915.0,,387419.8874753273,387419.8874753273,387419.8874753273,193709.94373766365
2024-08-08,1398344474.0,,373413.79307399824,373413.79307399824,373413.79307399824,186706.89653699912
2024-08-09,970539931.0,,259172.90317441945,259172.90317441945,259172.90317441945,129586.45158720973
2024-08-10,576084313.0,,153837.50745795018,153837.50745795018,153837.50745795018,76918.75372897509
2024-08-11,751850802.0,,200774.17619240194,200774.17619240194,200774.17619240194,100387.08809620097
2024-08-12,1174934035.0,,313754.28785874957,313754.28785874957,313754.28785874957,156877.14392937478
2024-08-13,1205953708.0,,322037.778779775,322037.778779775,322037.778779775,161018.8893898875
2024-08-14,1181694586.0,,315559.6248405298,315559.6248405298,315559.6248405298,157779.8124202649
2024-08-15,1201384336.0,,320817.5740575399,320817.5740575399,320817.5740575399,160408.78702876996
2024-08-16,994929104.0,,265685.7859219848,265685.7859219848,265685.7859219848,132842.8929609924
2024-08-17,383059237.0,,102292.10707361199,102292.10707361199,102292.10707361199,51146.053536805994
2024-08-18,513438143.0,,137108.4793849587,137108.4793849587,137108.4793849587,68554.23969247934
2024-08-19,869988398.0,,232321.6300903773,232321.6300903773,232321.6300903773,116160.81504518865
2024-08-20,888486449.0,,237261.348104657,237261.348104657,237261.348104657,118630.6740523285
2024-08-21,1041215441.0,,278046.0855391672,278046.0855391672,278046.0855391672,139023.0427695836
2024-08-22,752331084.0,,200902.43065809316,200902.43065809316,200902.43065809316,100451.21532904658
2024-08-23,1342470423.0,,358493.19110055343,358493.19110055343,358493.19110055343,179246.59555027672
2024-08-24,925900723.0,,247252.45274962723,247252.45274962723,247252.45274962723,123626.22637481362
2024-08-25,738710843.0,,197265.28262414457,197265.28262414457,197265.28262414457,98632.64131207229
2024-08-26,1146218352.0,,306086.0542374105,306086.0542374105,306086.0542374105,153043.02711870524
2024-08-27,1657251446.0,,442552.28953565296,442552.28953565296,442552.28953565296,221276.14476782648
2024-08-28,1526177256.0,,407550.24864225724,407550.24864225724,407550.24864225724,203775.12432112862
2024-08-29,947820599.0,,253105.93462985219,253105.93462985219,253105.93462985219,126552.96731492609
2024-08-30,1028851215.0,,274744.34364728763,274744.34364728763,274744.34364728763,137372.17182364382
2024-08-31,317692156.0,,84836.4871514602,84836.4871514602,84836.4871514602,42418.2435757301
2024-09-01,719773731.0,,192208.31779661585,192208.31779661585,192208.31779661585,96104.15889830793
2024-09-02,852296305.0,,227597.13503398397,227597.13503398397,227597.13503398397,113798.56751699199
2024-09-03,834739277.0,,222908.70772405746,222908.70772405746,222908.70772405746,111454.35386202873
2024-09-04,1298084101.0,,346640.27133235626,346640.27133235626,346640.27133235626,173320.13566617813
2024-09-05,967807096.0,,258443.12714128202,258443.12714128202,258443.12714128202,129221.56357064101
2024-09-06,1601420458.0,,427643.1871021786,427643.1871021786,427643.1871021786,213821.5935510893
2024-09-07,500102802.0,,133547.4110235263,133547.4110235263,133547.4110235263,66773.70551176315
2024-09-08,603968324.0,,161283.65145696246,161283.65145696246,161283.65145696246,80641.82572848123
2024-09-09,1237280338.0,,330403.2394727786,330403.2394727786,330403.2394727786,165201.6197363893
2024-09-10,864294516.0,,230801.1363104335,230801.1363104335,230801.1363104335,115400.56815521675
2024-09-11,1048031609.0,,279866.27448004304,279866.27448004304,279866.27448004304,139933.13724002152
2024-09-12,922676565.0,,246391.47386306865,246391.47386306865,246391.47386306865,123195.73693153432
2024-09-13,982645860.0,,262405.66945671,262405.66945671,262405.66945671,131202.834728355
2024-09-14,379610638.0,,101371.19348091366,101371.19348091366,101371.19348091366,50685.59674045683
2024-09-15,557977491.0,,149002.2632035822,149002.2632035822,149002.2632035822,74501.1316017911
2024-09-16,958432580.0,,255939.7571613661,255939.7571613661,255939.7571613661,127969.87858068306
2024-09-17,1049378805.0,,280226.0295888361,280226.0295888361,280226.0295888361,140113.01479441806
2024-09-18,1361830493.0,,363663.1025975385,363663.1025975385,363663.1025975385,181831.55129876925
2024-09-19,1340368182.0,,357931.80883719726,357931.80883719726,357931.80883719726,178965.90441859863
2024-09-20,1168698821.0,,312089.2368261468,312089.2368261468,312089.2368261468,156044.6184130734
2024-09-21,475128663.0,,126878.31900353864,126878.31900353864,126878.31900353864,63439.15950176932
2024-09-22,902780752.0,,241078.4975995239,241078.4975995239,241078.4975995239,120539.24879976195
2024-09-23,1314167913.0,,350935.2911630772,350935.2911630772,350935.2911630772,175467.6455815386
2024-09-24,1297080855.0,,346372.364603212,346372.364603212,346372.364603212,173186.182301606
2024-09-25,1192716412.0,,318502.89234706096,318502.89234706096,318502.89234706096,159251.44617353048
2024-09-26,1703385028.0,,454871.79747022665,454871.79747022665,454871.79747022665,227435.89873511333
2024-09-27,1289694729.0,,344399.97412499675,344399.97412499675,344399.97412499675,172199.98706249837
2024-09-28,630731829.0,,168430.575626096,168430.575626096,168430.575626096,84215.287813048
2024-09-29,699561574.0,,186810.86505738678,186810.86505738678,186810.86505738678,93405.43252869339
2024-09-30,1475016818.0,,393888.36949579796,393888.36949579796,393888.36949579796,196944.18474789898
2024-10-01,2907271218.0,,776357.4664137034,776357.4664137034,776357.4664137034,388178.7332068517
2024-10-02,1680260869.0,,448696.72395694855,448696.72395694855,448696.72395694855,224348.36197847428
2024-10-03,1441474827.0,,384931.3189839626,384931.3189839626,384931.3189839626,192465.6594919813
2024-10-04,1112211689.0,,297004.91775299713,297004.91775299713,297004.91775299713,148502.45887649857
2024-10-05,454610036.0,,121399.0265407713,121399.0265407713,121399.0265407713,60699.51327038565
2024-10-06,570169001.0,,152257.88302905846,152257.88302905846,152257.88302905846,76128.94151452923
2024-10-07,1202724191.0,,321175.36882629816,321175.36882629816,321175.36882629816,160587.68441314908
2024-10-08,1139584351.0,,304314.511157199,304314.511157199,304314.511157199,152157.2555785995
2024-10-09,1029340075.0,,274874.8887813918,274874.8887813918,274874.8887813918,137437.4443906959
2024-10-10,1331211843.0,,355486.7008253774,355486.7008253774,355486.7008253774,177743.3504126887
2024-10-11,924025271.0,,246751.6322021373,246751.6322021373,246751.6322021373,123375.81610106865
2024-10-12,488819494.0,,130534.31738526863,130534.31738526863,130534.31738526863,65267.158692634315
2024-10-13,573048051.0,,153026.70430374367,153026.70430374367,153026.70430374367,76513.35215187183
2024-10-14,1340746657.0,,358032.87677000026,358032.87677000026,358032.87677000026,179016.43838500013
2024-10-15,1827134184.0,,487917.76188805146,487917.76188805146,487917.76188805146,243958.88094402573
2024-10-16,1075237332.0,,287131.28850744537,287131.28850744537,287131.28850744537,143565.64425372268
2024-10-17,909679263.0,,242920.67540833232,242920.67540833232,242920.67540833232,121460.33770416616
2024-10-18,1020473201.0,,272507.0794793119,272507.0794793119,272507.0794793119,136253.53973965594
2024-10-19,445864427.0,,119063.59983429575,119063.59983429575,119063.59983429575,59531.79991714787
2024-10-20,719881246.0,,192237.0285933536,192237.0285933536,192237.0285933536,96118.5142966768
2024-10-21,1260476373.0,,336597.5067471721,336597.5067471721,336597.5067471721,168298.75337358605
2024-10-22,1101531149.0,,294152.7872317744,294152.7872317744,294152.7872317744,147076.3936158872
2024-10-23,1362050156.0,,363721.7613869521,363721.7613869521,363721.7613869521,181860.88069347604
2024-10-24,945644946.0,,252524.94843206726,252524.94843206726,252524.94843206726,126262.47421603363
2024-10-25,1718059286.0,,458790.4101169746,458790.4101169746,458790.4101169746,229395.2050584873
2024-10-26,655365281.0,,175008.69061768588,175008.69061768588,175008.69061768588,87504.34530884294
2024-10-27,482019951.0,,128718.56798302244,128718.56798302244,128718.56798302244,64359.28399151122
2024-10-28,1109998214.0,,296413.8315714498,296413.8315714498,296413.8315714498,148206.9157857249
2024-10-29,1415525488.0,,378001.80963635887,378001.80963635887,378001.80963635887,189000.90481817944
2024-10-30,987115140.0,,263599.1456195155,263599.1456195155,263599.1456195155,131799.57280975775
2024-10-31,1102912987.0,,294521.79313739203,294521.79313739203,294521.79313739203,147260.89656869601
2024-11-01,1477585654.0,,394574.35124949354,394574.35124949354,394574.35124949354,197287.17562474677
2024-11-02,465194159.0,,124225.40987426152,124225.40987426152,124225.40987426152,62112.70493713076
2024-11-03,1051617813.0,,280823.93410059885,280823.93410059885,280823.93410059885,140411.96705029943
2024-11-04,974836873.0,,260320.35821191044,260320.35821191044,260320.35821191044,130160.17910595522
2024-11-05,1156454680.0,,308819.5624227688,308819.5624227688,308819.5624227688,154409.7812113844
2024-11-06,3251406468.0,,868255.315207268,868255.315207268,868255.315207268,434127.657603634
2024-11-07,2057093379.0,,549326.0463657381,549326.0463657381,549326.0463657381,274663.0231828691
2024-11-08,1569348606.0,,419078.7223877223,419078.7223877223,419078.7223877223,209539.36119386114
2024-11-09,1317634085.0,,351860.89744824707,351860.89744824707,351860.89744824707,175930.44872412353
2024-11-10,2987414174.0,,797758.834777907,797758.834777907,797758.834777907,398879.4173889535
2024-11-11,4323129752.0,,1154448.21262645,1154448.21262645,1154448.21262645,577224.106313225
2024-11-12,4978093158.0,,1329349.5865772616,1329349.5865772616,1329349.5865772616,664674.7932886308
2024-11-13,5363477430.0,,1432262.5708056253,1432262.5708056253,1432262.5708056253,716131.2854028126
2024-11-14,3385993151.0,,904195.3319418554,904195.3319418554,904195.3319418554,452097.6659709277
2024-11-15,2955839210.0,,789327.0589940132,789327.0589940132,789327.0589940132,394663.5294970066
2024-11-16,1803182783.0,,481521.7817392814,481521.7817392814,481521.7817392814,240760.8908696407
2024-11-17,2124451882.0,,567313.4554546208,567313.4554546208,567313.4554546208,283656.7277273104
2024-11-18,2820937574.0,,753302.9372362668,753302.9372362668,753302.9372362668,376651.4686181334
2024-11-19,2325581922.0,,621023.2047574417,621023.2047574417,621023.2047574417,310511.6023787208
2024-11-20,2513221028.0,,671130.3361569354,671130.3361569354,671130.3361569354,335565.1680784677
2024-11-21,3767476747.0,,1006066.6799727046,1006066.6799727046,1006066.6799727046,503033.3399863523
2024-11-22,2643790124.0,,705997.4967902051,705997.4967902051,705997.4967902051,352998.74839510256
2024-11-23,2504910316.0,,668911.0443094921,668911.0443094921,668911.0443094921,334455.52215474605
2024-11-24,2250577596.0,,600994.0557248702,600994.0557248702,600994.0557248702,300497.0278624351
2024-11-25,3971505704.0,,1060550.555832253,1060550.555832253,1060550.555832253,530275.2779161265
2024-11-26,3016097000.0,,805418.2942686744,805418.2942686744,805418.2942686744,402709.1471343372
2024-11-27,2339595136.0,,624765.2922689182,624765.2922689182,624765.2922689182,312382.6461344591
2024-11-28,1764299577.0,,471138.4136141125,471138.4136141125,471138.4136141125,235569.20680705624
2024-11-29,1898801375.0,,507055.7626652968,507055.7626652968,507055.7626652968,253527.8813326484
2024-11-30,1988875285.0,,531109.0921670701,531109.0921670701,531109.0921670701,265554.54608353507
2024-12-01,2273206118.0,,607036.7743745229,607036.7743745229,607036.7743745229,303518.3871872614
2024-12-02,5831279120.0,,1557184.2955431927,1557184.2955431927,1557184.2955431927,778592.1477715963
2024-12-03,5145823495.0,,1374140.2819440386,1374140.2819440386,1374140.2819440386,687070.1409720193
2024-12-04,6326590297.0,,1689452.1514216838,1689452.1514216838,1689452.1514216838,844726.0757108419
2024-12-05,9607487922.0,,2565582.7827633303,2565582.7827633303,2565582.7827633303,1282791.3913816651
2024-12-06,5456222753.0,,1457029.274214719,1457029.274214719,1457029.274214719,728514.6371073595
2024-12-07,2834224108.0,,756850.9721804423,756850.9721804423,756850.9721804423,378425.48609022115
2024-12-08,3293617289.0,,879527.2893677477,879527.2893677477,879527.2893677477,439763.64468387386
2024-12-09,8969971447.0,,2395340.43582864,2395340.43582864,2395340.43582864,1197670.21791432
2024-12-10,7148782937.0,,1909010.4062354576,1909010.4062354576,1909010.4062354576,954505.2031177288
2024-12-11,4067311269.0,,1086134.4660127766,1086134.4660127766,1086134.4660127766,543067.2330063883
2024-12-12,4810159953.0,,1284504.7173564867,1284504.7173564867,1284504.7173564867,642252.3586782434
2024-12-13,3482832993.0,,930055.4353672054,930055.4353672054,930055.4353672054,465027.7176836027
2024-12-14,3119532031.0,,833039.5764209552,833039.5764209552,833039.5764209552,416519.7882104776
2024-12-15,3868393367.0,,1033015.4458591333,1033015.4458591333,1033015.4458591333,516507.72292956663
2024-12-16,6258118435.0,,1671167.4310372134,1671167.4310372134,1671167.4310372134,835583.7155186067
2024-12-17,5475626807.0,,1462210.9311954384,1462210.9311954384,1462210.9311954384,731105.4655977192
2024-12-18,8183800083.0,,2185401.299588739,2185401.299588739,2185401.299588739,1092700.6497943695
2024-12-19,11205533348.0,,2992324.7015984263,2992324.7015984263,2992324.7015984263,1496162.3507992132
2024-12-20,10363432420.0,,2767450.139198136,2767450.139198136,2767450.139198136,1383725.069599068
2024-12-21,5078044848.0,,1356040.6776360278,1356040.6776360278,1356040.6776360278,678020.3388180139
2024-12-22,4606880270.0,,1230220.927564137,1230220.927564137,1230220.927564137,615110.4637820685
2024-12-23,4336366043.0,1472923.0,1157982.8306840467,1472923.0,1157982.8306840467,578991.4153420234
2024-12-24,3156978485.0,1360510.0,843039.2744104728,1360510.0,843039.2744104728,421519.6372052364
2024-12-25,3781224380.0,1047305.0,1009737.8467558324,1047305.0,1009737.8467558324,504868.9233779162
2024-12-26,3875117783.0,1274776.0,1034811.133353492,1274776.0,1034811.133353492,517405.566676746
2024-12-27,1990525561.0,837060.0,531549.781734081,837060.0,531549.781734081,265774.8908670405
2024-12-28,2224066470.0,491777.0,593914.5268230935,491777.0,593914.5268230935,296957.26341154677
2024-12-29,4458944165.0,962448.0,1190716.0822790377,962448.0,1190716.0822790377,595358.0411395188
2024-12-30,3372865853.0,1536713.0,900689.8193659944,1536713.0,900689.8193659944,450344.9096829972
2024-12-31,2234323872.0,1359495.0,596653.6626076748,1359495.0,596653.6626076748,298326.8313038374
2025-01-01,3514669177.0,533479.0,938556.9673183673,533479.0,938556.9673183673,469278.48365918366
2025-01-02,3637626058.0,1313648.0,971391.362685498,1313648.0,971391.362685498,485695.681342749
2025-01-03,2487155117.0,1410369.0,664169.6974320605,1410369.0,664169.6974320605,332084.84871603025
2025-01-04,2214115002.0,1078270.0,591257.0876286548,1078270.0,591257.0876286548,295628.5438143274
2025-01-05,4497131739.0,1011149.0,1200913.6888922662,1011149.0,1200913.6888922662,600456.8444461331
2025-01-06,6975461852.0,1069280.0,1862726.7579835956,1069280.0,1862726.7579835956,931363.3789917978
2025-01-07,5885619071.0,2174514.0,1571695.2315790905,2174514.0,1571695.2315790905,785847.6157895452
2025-01-08,7196528213.0,1818035.0,1921760.3008029424,1818035.0,1921760.3008029424,960880.1504014712
2025-01-09,5106266430.0,1967421.0,1363576.9665670546,1967421.0,1363576.9665670546,681788.4832835273
2025-01-10,1912859745.0,1251164.0,510809.90863129124,1251164.0,510809.90863129124,255404.95431564562
2025-01-11,2103676696.0,803471.0,561765.6514976411,803471.0,561765.6514976411,280882.82574882056
2025-01-12,7437657806.0,710198.0,1986151.5274417936,710198.0,1986151.5274417936,993075.7637208968
2025-01-13,4184785041.0,,1117504.6524045097,1117504.6524045097,1117504.6524045097,558752.3262022549
2025-01-14,5481286977.0,1276865.0,1463722.422525681,1276865.0,1463722.422525681,731861.2112628405
2025-01-15,5472421041.0,1224530.0,1461354.863707044,1224530.0,1461354.863707044,730677.431853522
2025-01-16,5537708430.0,1691541.0,1478789.2026840844,1691541.0,1478789.2026840844,739394.6013420422
2025-01-17,9755484459.0,1713590.0,2605103.765804728,1713590.0,2605103.765804728,1302551.882902364
2025-01-18,18903609907.0,2794818.0,5048018.431375502,2794818.0,5048018.431375502,2524009.215687751
2025-01-19,15580451143.0,3896226.0,4160602.388958803,3896226.0,4160602.388958803,2080301.1944794015
2025-01-20,7517588880.0,4417611.0,2007496.3148541823,4417611.0,2007496.3148541823,1003748.1574270912
2025-01-21,5347912570.0,2052249.0,1428106.1318742079,2052249.0,1428106.1318742079,714053.0659371039
2025-01-22,11320300296.0,1520252.0,3022972.057932318,1520252.0,3022972.057932318,1511486.028966159
2025-01-23,5715012134.0,2786993.0,1526136.3691854265,2786993.0,1526136.3691854265,763068.1845927133
2025-01-24,3285522510.0,1362047.0,877365.6602508255,1362047.0,877365.6602508255,438682.8301254127
2025-01-25,4502210880.0,1132579.0,1202270.022286242,1132579.0,1202270.022286242,601135.011143121
2025-01-26,10371167289.0,921838.0,2769515.657978325,921838.0,2769515.657978325,1384757.8289891626
2025-01-27,6637740341.0,2835502.0,1772541.6335239182,2835502.0,1772541.6335239182,886270.8167619591
2025-01-28,7558968063.0,1484354.0,2018546.2084716924,1484354.0,2018546.2084716924,1009273.1042358462
2025-01-29,5328952399.0,1927003.0,1423043.00937322,1927003.0,1423043.00937322,711521.50468661
2025-01-30,6895512847.0,1468042.0,1841377.182278445,1468042.0,1841377.182278445,920688.5911392225
2025-01-31,5516193633.0,1761667.0,1473043.8930666295,1761667.0,1473043.8930666295,736521.9465333148
2025-02-01,10494617906.0,1383724.0,2802481.900566198,1383724.0,2802481.900566198,1401240.950283099
2025-02-02,16486176860.0,1970470.0,4402467.309769179,1970470.0,4402467.309769179,2201233.6548845894
2025-02-03,10201209531.0,4345798.0,2724130.1522913105,4345798.0,2724130.1522913105,1362065.0761456552
2025-02-04,5578662639.0,2531323.0,1489725.6112796643,2531323.0,1489725.6112796643,744862.8056398322
2025-02-05,5772095636.0,1455907.0,1541379.9428542184,1455907.0,1541379.9428542184,770689.9714271092
2025-02-06,6265399547.0,1378125.0,1673111.7785855248,1378125.0,1673111.7785855248,836555.8892927624
2025-02-07,2780382233.0,1550345.0,742473.042318529,1550345.0,742473.042318529,371236.5211592645
2025-02-08,4148515069.0,844630.0,1107819.122071297,844630.0,1107819.122071297,553909.5610356485
2025-02-09,4946448737.0,878924.0,1320899.2630018129,878924.0,1320899.2630018129,660449.6315009064
2025-02-10,6460757135.0,1160066.0,1725280.0527820783,1160066.0,1725280.0527820783,862640.0263910391
2025-02-11,7697596078.0,1526352.0,2055565.4221704402,1526352.0,2055565.4221704402,1027782.7110852201
2025-02-12,4999841981.0,1785473.0,1335157.3904784662,1785473.0,1335157.3904784662,667578.6952392331
2025-02-13,5026148708.0,1429188.0,1342182.336688131,1429188.0,1342182.336688131,671091.1683440655
2025-02-14,2454616880.0,1199143.0,655480.6893056475,1199143.0,655480.6893056475,327740.34465282375
2025-02-15,2679833422.0,728452.0,715622.4961171424,728452.0,715622.4961171424,357811.2480585712
2025-02-16,5138596443.0,621625.0,1372210.370573671,621625.0,1372210.370573671,686105.1852868355
2025-02-17,6656416137.0,1293655.0,1777528.8165483468,1293655.0,1777528.8165483468,888764.4082741734
2025-02-18,4008888714.0,1650014.0,1070533.3117412403,1650014.0,1070533.3117412403,535266.6558706202
2025-02-19,4910739116.0,997953.0,1311363.3687534514,997953.0,1311363.3687534514,655681.6843767257
2025-02-20,10480700249.0,1166406.0,2798765.3305881247,1166406.0,2798765.3305881247,1399382.6652940623
2025-02-21,2796204386.0,2459011.0,746698.188751458,2459011.0,746698.188751458,373349.094375729
2025-02-22,3663074017.0,883856.0,978186.9835592295,883856.0,978186.9835592295,489093.49177961476
2025-02-23,10403216609.0,697034.0,2778074.105749359,697034.0,2778074.105749359,1389037.0528746794
2025-02-24,12143036964.0,1682298.0,3242675.5899383686,1682298.0,3242675.5899383686,1621337.7949691843
2025-02-25,9582213925.0,3530681.0,2558833.6166877393,3530681.0,2558833.6166877393,1279416.8083438696
2025-02-26,6997932174.0,2186798.0,1868727.2309182885,2186798.0,1868727.2309182885,934363.6154591442
2025-02-27,10432793497.0,1577408.0,2785972.3154829103,1577408.0,2785972.3154829103,1392986.1577414551
2025-02-28,4284712660.0,2514365.0,1144189.3155454202,2514365.0,1144189.3155454202,572094.6577727101
2025-03-01,11343211438.0,1020105.0,3029090.2474034745,1020105.0,3029090.2474034745,1514545.1237017373
2025-03-02,11727404333.0,2527661.0,3131685.0864159614,2527661.0,3131685.0864159614,1565842.5432079807
2025-03-03,10274866680.0,2601512.0,2743799.5512888473,2601512.0,2743799.5512888473,1371899.7756444237
2025-03-04,6239159452.0,2556579.0,1666104.6257796476,2556579.0,1666104.6257796476,833052.3128898238
2025-03-05,7999218747.0,1471219.0,2136110.7148379986,1471219.0,2136110.7148379986,1068055.3574189993
2025-03-06,9532124116.0,1590306.0,2545457.63822119,1590306.0,2545457.63822119,1272728.819110595
2025-03-07,9256420312.0,2355655.0,2471833.717126787,2355655.0,2471833.717126787,1235916.8585633936
2025-03-08,2647739434.0,645165.0,707052.1202070707,645165.0,707052.1202070707,353526.06010353536
2025-03-09,6002900152.0,1171457.0,1603013.9617820668,1171457.0,1603013.9617820668,801506.9808910334
2025-03-10,10015810879.0,2197211.0,2674621.3115433003,2197211.0,2674621.3115433003,1337310.6557716501
2025-03-11,8249582534.0,1887475.0,2202967.8398814523,1887475.0,2202967.8398814523,1101483.9199407261
2025-03-12,7394647408.0,1559313.0,1974666.0343051415,1559313.0,1974666.0343051415,987333.0171525708
2025-03-13,4808984645.0,1135710.0,1284190.863205045,1135710.0,1284190.863205045,642095.4316025225
2025-03-14,4138290068.0,961321.0,1105088.6386470848,961321.0,1105088.6386470848,552544.3193235424
2025-03-15,2114924441.0,622454.0,564769.2483953101,622454.0,564769.2483953101,282384.62419765507
2025-03-16,3777141022.0,819521.0,1008647.4271720962,819521.0,1008647.4271720962,504323.7135860481
2025-03-17,3675385692.0,809574.0,981474.6922364008,809574.0,981474.6922364008,490737.3461182004
2025-03-18,5036523757.0,1125409.0,1344952.8889178948,1125409.0,1344952.8889178948,672476.4444589474
2025-03-19,5961689397.0,1410088.0,1592009.0451637935,1410088.0,1592009.0451637935,796004.5225818967
2025-03-20,4540248583.0,1161768.0,1212427.6073599842,1161768.0,1212427.6073599842,606213.8036799921
2025-03-21,3544118949.0,862194.0,946421.2320057568,862194.0,946421.2320057568,473210.6160028784
2025-03-22,1997651968.0,527743.0,533452.8168719443,527743.0,533452.8168719443,266726.4084359722
2025-03-23,2488758769.0,571852.0,664597.9365299544,571852.0,664597.9365299544,332298.9682649772
2025-03-24,4926613495.0,1238763.0,1315602.4616131154,1238763.0,1315602.4616131154,657801.2308065577
2025-03-25,3864176664.0,982567.0,1031889.4178375883,982567.0,1031889.4178375883,515944.7089187942
2025-03-26,4515482041.0,1131280.0,1205813.9520257646,1131280.0,1205813.9520257646,602906.9760128823
2025-03-27,2965303526.0,826734.0,791854.409158527,826734.0,791854.409158527,395927.2045792635
2025-03-28,4678610007.0,1100995.0,1249375.6306200665,1100995.0,1249375.6306200665,624687.8153100333
2025-03-29,3299894098.0,793896.0,881203.4479257219,793896.0,881203.4479257219,440601.72396286094
2025-03-30,2902347780.0,674378.0,775042.7119360133,674378.0,775042.7119360133,387521.35596800665
2025-03-31,5653680921.0,1303499.0,1509758.4871213255,1303499.0,1509758.4871213255,754879.2435606627
2025-04-01,5066927304.0,1177409.0,1353071.8496026665,1177409.0,1353071.8496026665,676535.9248013332
2025-04-02,8421264458.0,1822198.0,2248813.7667149873,1822198.0,2248813.7667149873,1124406.8833574937
2025-04-03,5750999786.0,1715095.0,1535746.5088091106,1715095.0,1535746.5088091106,767873.2544045553
2025-04-04,7816575757.0,1815068.0,2087337.7458433243,1815068.0,2087337.7458433243,1043668.8729216622
2025-04-05,2394653960.0,545156.0,639468.1960914807,545156.0,639468.1960914807,319734.09804574033
2025-04-06,7864347441.0,1772829.0,2100094.6924009523,1772829.0,2100094.6924009523,1050047.3462004762
2025-04-07,13050396812.0,3117000.0,3484976.888956286,3117000.0,3484976.888956286,1742488.444478143
2025-04-08,7894688071.0,1746313.0,2108196.85173523,1746313.0,2108196.85173523,1054098.425867615
2025-04-09,12316871104.0,2837027.0,3289096.2443551403,2837027.0,3289096.2443551403,1644548.1221775701
